Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/21;15:51:15:268
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/21;16:07:26:002
Detachment!!;AM2;ASWMON00121 ;10.230.118.87;XX000986;2022/10/21;16:39:38:207
Grant!!;FTA;ASWMON00018 ;192.168.130.246;xs052378;2022/10/21;21:13:01:335
TimeOut!!;FTA;ASWMON00018 ;192.168.130.246;xs052378;2022/10/21;21:30:40:338
Grant!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/22;06:02:37:885
Grant!!;MD1;MONWS024 ;192.168.130.233;dearm;2022/10/22;07:38:57:621
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/22;07:53:57:979
TimeOut!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/22;08:35:00:206
Detachment!!;MD1;MONWS024 ;192.168.130.233;dearm;2022/10/23;21:38:09:863
Grant!!;MD1;MONWS024 ;192.168.130.233;dearm;2022/10/24;00:04:37:556
Grant!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/24;05:12:04:504
Grant!!;MD2;ASWMON00123 ;10.230.117.81;XS034900;2022/10/24;06:37:55:806
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/24;06:57:52:238
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/24;07:52:56:537
Grant!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/24;09:00:35:463
Grant!!;MD2;ASWMON20028 ;10.230.117.190;XS105877;2022/10/24;09:19:58:078
Grant!!;AM2;ASWMON00121 ;10.230.118.87;XX000986;2022/10/24;09:49:55:132
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/24;10:26:35:837
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/24;13:01:23:355
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/24;13:15:52:123
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/24;13:26:49:242
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/24;13:26:49:430
TimeOut!!;MD1;MONWS024 ;192.168.130.233;dearm;2022/10/24;13:31:22:075
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/24;13:34:30:398
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/24;13:35:57:462
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/24;13:48:55:491
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/24;13:49:02:563
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/24;13:54:14:650
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/24;13:54:16:787
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/24;13:55:16:018
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/24;13:55:17:097
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/24;13:55:50:136
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/24;13:56:17:412
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/24;13:59:38:909
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/24;13:59:39:753
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/24;14:07:06:923
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/24;14:07:08:175
Detachment!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/24;14:16:27:224
TimeOut!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/24;14:27:03:747
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/24;15:13:45:886
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/24;15:14:10:273
Detachment!!;MD2;ASWMON00123 ;10.230.117.81;XS034900;2022/10/24;15:54:51:128
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/24;19:35:24:049
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/24;19:45:04:965
Detachment!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/24;21:07:44:227
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/24;21:09:31:679
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/25;04:55:50:722
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/25;05:00:45:346
Grant!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/25;05:41:41:372
Grant!!;MD2;ASWMON00123 ;10.230.117.81;XS034900;2022/10/25;06:39:10:062
Grant!!;MD1;MONWS024 ;192.168.130.233;dearm;2022/10/25;06:40:17:734
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/25;07:44:39:795
Grant!!;MD1;MONWS024 ;192.168.130.233;dearm;2022/10/25;08:20:23:056
TimeOut!!;MD1;MONWS024 ;192.168.130.233;dearm;2022/10/25;08:22:27:964
Grant!!;AM2;ASWMON00122 ;10.230.117.76;XS135304;2022/10/25;08:45:24:678
Detachment!!;MD2;ASWMON00105 ;10.230.117.97;XS034899;2022/10/25;09:19:13:237
Grant!!;MD2;ASWMON00105 ;10.230.117.97;XS034899;2022/10/25;09:19:31:328
Detachment!!;MD2;ASWMON00105 ;10.230.117.97;XS034899;2022/10/25;09:26:56:050
Grant!!;MD2;ASWMON00105 ;10.230.117.97;XS034899;2022/10/25;09:27:01:233
Grant!!;MD2;ASWMON00105 ;10.230.117.97;XS034899;2022/10/25;09:27:07:695
Detachment!!;MD2;ASWMON00105 ;10.230.117.97;XS034899;2022/10/25;09:27:21:529
TimeOut!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/25;10:32:10:120
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/25;10:34:01:709
Detachment!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/25;11:08:37:010
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/25;11:11:37:917
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/25;11:13:54:323
Detachment!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/25;11:16:17:606
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/25;11:16:22:332
Grant!!;ST1;ASWMON00017 ;10.230.117.215;XS052455;2022/10/25;11:16:22:347
Detachment!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/25;11:19:04:049
Detachment!!;ST1;ASWMON00017 ;10.230.117.215;XS052455;2022/10/25;11:19:04:065
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/25;11:19:06:094
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/25;12:44:40:945
TimeOut!!;MD1;MONWS024 ;192.168.130.233;dearm;2022/10/25;13:40:30:645
TimeOut!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/25;13:49:34:390
Grant!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/25;14:10:44:160
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/25;14:10:49:771
Detachment!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/25;14:24:56:713
Detachment!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/25;14:25:00:519
TimeOut!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/25;14:28:23:164
Detachment!!;MD2;ASWMON00123 ;10.230.117.81;XS034900;2022/10/25;15:42:16:997
Detachment!!;AM2;ASWMON00122 ;10.230.117.76;XS135304;2022/10/25;15:54:15:229
Detachment!!;AM2;ASWMON00121 ;10.230.118.87;XX000986;2022/10/25;15:56:50:093
TimeOut!!;MD2;ASWMON20028 ;10.230.117.190;XS105877;2022/10/25;21:42:15:044
Grant!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/25;21:46:54:285
Grant!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/25;21:47:56:552
TimeOut!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/25;22:04:33:297
TimeOut!!;MD2;ASWMON20014 ;10.230.117.83;XS034897;2022/10/26;02:18:36:546
TimeOut!!;MD1;ASWMON20014 ;10.230.117.83;XS034897;2022/10/26;02:18:36:546
Grant!!;MD1;ASWMON20014 ;10.230.117.83;XS034897;2022/10/26;02:18:36:608
Grant!!;MD2;ASWMON20014 ;10.230.117.83;XS034897;2022/10/26;02:18:36:640
TimeOut!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/26;02:21:35:051
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/26;02:21:35:114
TimeOut!!;MD2;ASWMON00105 ;10.230.117.97;XS034899;2022/10/26;02:21:59:234
Grant!!;MD2;ASWMON00105 ;10.230.117.97;XS034899;2022/10/26;02:21:59:312
TimeOut!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/26;02:22:33:457
Grant!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/26;02:22:33:504
TimeOut!!;MD2;ASWMON00105 ;10.230.117.97;XS034899;2022/10/26;02:23:43:461
Grant!!;MD2;ASWMON00105 ;10.230.117.97;XS034899;2022/10/26;02:23:43:524
TimeOut!!;AM2;ASWMON00124 ;10.230.117.73;XS034943;2022/10/26;02:27:38:408
Grant!!;AM2;ASWMON00124 ;10.230.117.73;XS034943;2022/10/26;02:27:38:424
TimeOut!!;MD2;ASWMON00105 ;10.230.117.97;XS034899;2022/10/26;02:27:38:642
Grant!!;MD2;ASWMON00105 ;10.230.117.97;XS034899;2022/10/26;02:27:38:721
TimeOut!!;MD2;ASWMON00105 ;10.230.117.97;XS034899;2022/10/26;02:28:08:085
Grant!!;MD2;ASWMON00105 ;10.230.117.97;XS034899;2022/10/26;02:28:08:147
TimeOut!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/26;02:29:51:267
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/26;02:29:51:345
TimeOut!!;AM2;ASWMON00124 ;10.230.117.73;XS034943;2022/10/26;02:36:14:654
Grant!!;AM2;ASWMON00124 ;10.230.117.73;XS034943;2022/10/26;02:36:14:654
TimeOut!!;AM2;ASWMON00085 ;10.230.117.158;XS085436;2022/10/26;02:39:07:756
Grant!!;AM2;ASWMON00085 ;10.230.117.158;XS085436;2022/10/26;02:39:07:802
TimeOut!!;AM2;ASWMON00085 ;10.230.117.158;XS085436;2022/10/26;02:45:26:833
Grant!!;AM2;ASWMON00085 ;10.230.117.158;XS085436;2022/10/26;02:45:26:880
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/26;04:52:30:491
TimeOut!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/26;05:55:49:440
Grant!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/26;06:01:48:843
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/26;06:30:22:061
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/26;06:34:40:668
Grant!!;MD2;ASWMON00123 ;10.230.117.81;XS034900;2022/10/26;06:46:28:442
Detachment!!;AM2;ASWMON00124 ;10.230.117.73;XS034943;2022/10/26;06:55:44:986
Grant!!;AM2;ASWMON00124 ;10.230.117.73;XS034943;2022/10/26;06:59:44:020
TimeOut!!;AM2;ASWMON00124 ;10.230.117.73;XS034943;2022/10/26;07:03:38:869
Grant!!;AM2;ASWMON00122 ;10.230.117.76;XS135304;2022/10/26;07:35:36:929
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/26;08:00:37:864
Grant!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/26;08:01:41:052
Grant!!;AM2;ASWMON00108 ;10.230.117.67;XS161150;2022/10/26;08:09:30:121
TimeOut!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/26;08:36:14:953
Grant!!;AM2;ASWMON00124 ;10.230.117.73;XS034943;2022/10/26;08:49:20:562
TimeOut!!;AM2;ASWMON00124 ;10.230.117.73;XS034943;2022/10/26;09:30:35:173
TimeOut!!;AM2;ASWMON00122 ;10.230.117.76;XS135304;2022/10/26;09:33:10:013
TimeOut!!;AM2;ASWMON00108 ;10.230.117.67;XS161150;2022/10/26;09:33:45:324
TimeOut!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/26;09:36:28:633
Grant!!;AM2;ASWMON00121 ;10.230.118.87;XX000986;2022/10/26;09:37:30:907
TimeOut!!;AM2;ASWMON00124 ;10.230.117.73;XS034943;2022/10/26;09:40:17:617
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/26;09:46:36:184
Grant!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/26;09:50:53:113
Detachment!!;AM2;ASWMON00085 ;10.230.117.158;XS085436;2022/10/26;10:15:19:336
Detachment!!;AM2;ASWMON00085 ;10.230.117.158;XS085436;2022/10/26;10:16:06:274
Grant!!;AM2;ASWMON00108 ;10.230.117.67;XS161150;2022/10/26;10:23:02:239
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/26;10:40:15:636
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/26;10:43:23:506
Detachment!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/26;10:48:30:076
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/26;10:50:47:089
Detachment!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/26;10:51:38:770
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/26;10:51:43:985
Grant!!;ST1;ASWMON00017 ;10.230.117.215;XS052455;2022/10/26;10:51:44:001
Detachment!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/26;10:52:31:748
Detachment!!;ST1;ASWMON00017 ;10.230.117.215;XS052455;2022/10/26;10:52:31:748
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/26;10:52:32:373
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/26;11:04:04:747
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/26;11:14:49:735
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/26;11:21:43:756
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/26;11:29:59:615
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/26;11:36:49:475
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/26;11:47:38:622
Grant!!;AM2;ASWMON00124 ;10.230.117.73;XS034943;2022/10/26;12:41:46:648
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/26;13:08:33:844
Detachment!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/26;13:10:57:249
Grant!!;AM2;ASWMON00122 ;10.230.117.76;XS135304;2022/10/26;13:17:30:063
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/26;13:17:36:827
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/26;13:18:59:665
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/26;13:26:12:848
Detachment!!;AM2;ASWMON00108 ;10.230.117.67;XS161150;2022/10/26;13:32:21:967
Grant!!;AM2;ASWMON00085 ;10.230.117.158;XS085436;2022/10/26;13:32:41:642
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/26;13:33:01:694
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/26;13:35:15:830
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/26;13:46:31:950
Grant!!;MD2;ASWMON20028 ;10.230.117.190;XS105877;2022/10/26;13:48:08:936
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/26;13:50:40:698
Grant!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/26;13:55:34:707
Detachment!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/26;14:06:17:862
TimeOut!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/26;14:13:13:711
TimeOut!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/26;14:43:14:976
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/26;14:54:54:099
Detachment!!;MD2;ASWMON00123 ;10.230.117.81;XS034900;2022/10/26;15:53:43:944
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/26;15:55:48:961
Detachment!!;AM2;ASWMON00122 ;10.230.117.76;XS135304;2022/10/26;15:59:31:799
Grant!!;MD1;MONWS024 ;192.168.130.233;dearm;2022/10/27;00:49:11:560
Grant!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/27;02:09:02:626
Grant!!;FTA;ASWMON00018 ;192.168.130.246;xs052378;2022/10/27;02:55:24:428
TimeOut!!;FTA;ASWMON00018 ;192.168.130.246;xs052378;2022/10/27;03:13:03:442
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/27;04:58:21:796
Grant!!;MD2;ASWMON00123 ;10.230.117.81;XS034900;2022/10/27;06:30:00:317
TimeOut!!;MD1;MONWS024 ;192.168.130.233;dearm;2022/10/27;07:16:25:303
Grant!!;MD1;MONWS024 ;192.168.130.233;dearm;2022/10/27;07:26:37:856
TimeOut!!;MD2;ASWMON20028 ;10.230.117.190;XS105877;2022/10/27;07:51:27:508
Grant!!;AM2;ASWMON00085 ;10.230.117.158;XS085436;2022/10/27;08:17:52:368
Grant!!;AM2;ASWMON00122 ;10.230.117.76;XS135304;2022/10/27;08:58:28:572
Grant!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/27;10:09:44:276
Grant!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/27;10:10:16:489
Detachment!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/27;10:10:17:477
Detachment!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/27;10:10:54:404
Grant!!;MD2;ASWMON20050 ;10.230.117.91;XS034903;2022/10/27;10:23:18:036
Detachment!!;MD2;ASWMON20050 ;10.230.117.91;XS034903;2022/10/27;10:25:19:507
Grant!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/27;10:31:18:590
Detachment!!;MD2;ASWMON00106 ;10.230.117.35;XS178411;2022/10/27;13:10:24:822
Grant!!;AM2;ASWMON00108 ;10.230.117.67;XS161150;2022/10/27;14:03:10:091
Grant!!;AM2;ASWMON00108 ;10.230.117.67;XS161150;2022/10/27;14:03:12:432
Detachment!!;AM2;ASWMON00108 ;10.230.117.67;XS161150;2022/10/27;14:03:27:637
Detachment!!;AM2;ASWMON00085 ;10.230.117.158;XS085436;2022/10/27;14:05:51:318
TimeOut!!;MD1;MONWS024 ;192.168.130.233;dearm;2022/10/27;14:27:24:614
TimeOut!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/27;14:28:42:077
Detachment!!;AM2;ASWMON00122 ;10.230.117.76;XS135304;2022/10/27;15:52:22:386
Detachment!!;AM2;ASWMON00108 ;10.230.117.67;XS161150;2022/10/27;16:01:20:062
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/27;16:03:17:783
Grant!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/28;00:43:39:345
Grant!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/28;00:46:56:436
TimeOut!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/28;01:01:18:358
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/28;05:02:34:196
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/28;05:41:00:917
Grant!!;AM2;ASWMON00108 ;10.230.117.67;XS161150;2022/10/28;06:47:42:067
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/28;07:53:29:525
Grant!!;MD2;ASWMON00103 ;10.230.118.85;XS052374;2022/10/28;08:24:51:355
Grant!!;MD1;MONWS024 ;192.168.130.233;dearm;2022/10/28;10:29:43:787
Grant!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/28;10:53:40:077
Grant!!;MD2;ASWMON20028 ;10.230.117.190;XS105877;2022/10/28;10:56:50:780
TimeOut!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/28;11:11:19:089
Detachment!!;MD2;ASWMON20028 ;10.230.117.190;XS105877;2022/10/28;11:20:58:729
TimeOut!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/28;13:06:35:055
TimeOut!!;MD1;MONWS024 ;192.168.130.233;dearm;2022/10/28;13:19:00:093
Grant!!;MD2;ASWMON00122 ;10.230.117.76;XS135304;2022/10/28;13:21:54:287
Grant!!;MD2;ASWMON00122 ;10.230.117.76;XS135304;2022/10/28;13:21:57:721
Detachment!!;MD2;ASWMON00122 ;10.230.117.76;XS135304;2022/10/28;13:23:15:945
Grant!!;MD1;ASWMON20056 ;10.230.117.200;XS178693;2022/10/28;13:30:44:302
Detachment!!;MD2;ASWMON00122 ;10.230.117.76;XS135304;2022/10/28;13:47:55:003
TimeOut!!;MD1;ASWMON20056 ;10.230.117.200;XS178693;2022/10/28;13:48:23:307
Detachment!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/28;13:52:37:145
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/28;14:39:20:965
Detachment!!;AM2;ASWMON00108 ;10.230.117.67;XS161150;2022/10/28;15:52:07:100
Detachment!!;AM2;ASWMON00121 ;10.230.118.87;XX000986;2022/10/28;16:14:34:525
Grant!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/30;16:26:21:618
Grant!!;MD1;MONWS024 ;192.168.130.233;dearm;2022/10/30;19:50:52:348
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/31;05:24:53:466
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/31;07:28:59:740
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/31;07:31:09:826
Grant!!;MD2;ASWMON20028 ;10.230.117.190;XS105877;2022/10/31;07:51:29:666
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/31;08:04:53:536
Grant!!;AM2;ASWMON00108 ;10.230.117.67;XS161150;2022/10/31;08:05:22:035
Detachment!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/31;08:05:56:781
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/31;08:07:25:158
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/31;08:11:32:476
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/31;08:11:48:175
Grant!!;MD1;MONWS024 ;192.168.130.233;dearm;2022/10/31;08:17:24:250
TimeOut!!;MD1;MONWS024 ;192.168.130.233;dearm;2022/10/31;08:27:09:584
Detachment!!;MD2;ASWMON00103 ;10.230.118.85;XS052374;2022/10/31;08:38:20:206
TimeOut!!;AM2;ASWMON00108 ;10.230.117.67;XS161150;2022/10/31;09:29:37:252
TimeOut!!;AM2;ASWMON00124 ;10.230.117.73;XS034943;2022/10/31;09:32:31:136
Grant!!;AM2;ASWMON00108 ;10.230.117.67;XS161150;2022/10/31;09:36:19:642
Grant!!;MD1;ASWMON20056 ;10.230.117.200;XS178693;2022/10/31;10:33:54:543
Detachment!!;MD1;ASWMON20056 ;10.230.117.200;XS178693;2022/10/31;10:35:04:325
Grant!!;MD1;ASWMON20056 ;10.230.117.200;XS178693;2022/10/31;10:41:59:967
TimeOut!!;MD1;ASWMON20056 ;10.230.117.200;XS178693;2022/10/31;10:59:38:976
Detachment!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/31;11:13:58:680
Grant!!;MD2;ASWMON00082 ;10.230.117.155;XS034893;2022/10/31;11:20:58:195
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/31;11:25:35:073
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/10/31;11:35:28:112
Grant!!;AM2;ASWMON00121 ;10.230.118.87;XX000986;2022/10/31;12:50:16:609
Grant!!;MD1;ASWMON20056 ;10.230.117.200;XS178693;2022/10/31;13:16:34:799
Detachment!!;MD1;ASWMON20056 ;10.230.117.200;XS178693;2022/10/31;13:17:16:489
Grant!!;MD1;ASWMON20056 ;10.230.117.200;XS178693;2022/10/31;13:19:19:035
Detachment!!;MD1;ASWMON20056 ;10.230.117.200;XS178693;2022/10/31;13:21:57:664
Grant!!;MD1;ASWMON20056 ;10.230.117.200;XS178693;2022/10/31;13:22:05:614
Detachment!!;MD1;ASWMON20056 ;10.230.117.200;XS178693;2022/10/31;13:22:57:633
Grant!!;MD1;ASWMON20056 ;10.230.117.200;XS178693;2022/10/31;13:22:59:227
Detachment!!;MD1;ASWMON20056 ;10.230.117.200;XS178693;2022/10/31;13:26:18:936
TimeOut!!;MD1;MONWS024 ;192.168.130.233;dearm;2022/10/31;13:37:32:047
TimeOut!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/31;13:42:49:529
Grant!!;MD1;ASWMON20056 ;10.230.117.200;XS178693;2022/10/31;13:46:21:807
Grant!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/31;13:48:50:856
Detachment!!;MD1;ASWMON20056 ;10.230.117.200;XS178693;2022/10/31;13:53:40:329
Grant!!;AM2;ASWMON00124 ;10.230.117.73;XS034943;2022/10/31;13:59:41:259
TimeOut!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/10/31;14:06:29:868
Detachment!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/10/31;14:49:09:146
Detachment!!;AM2;ASWMON00085 ;10.230.117.158;XS085436;2022/10/31;15:07:05:704
Detachment!!;AM2;ASWMON00108 ;10.230.117.67;XS161150;2022/10/31;16:04:25:585
Grant!!;MD2;ASWMON20050 ;10.230.117.91;XS034903;2022/10/31;16:22:37:368
Grant!!;MD1;MONWS022 ;192.168.130.235;dearm;2022/10/31;20:55:39:102
TimeOut!!;MD2;ASWMON20028 ;10.230.117.190;XS105877;2022/10/31;23:41:35:824
Grant!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/11/01;05:00:04:864
TimeOut!!;MD1;MONWS023 ;192.168.130.234;dearm;2022/11/01;05:03:49:828
Grant!!;AM2;ASWMON00108 ;10.230.117.67;XS161150;2022/11/01;06:54:05:926
Grant!!;MD1;ASWMON00018 ;192.168.130.246;xs052455;2022/11/01;07:47:35:557
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/11/01;09:20:44:405
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/11/01;09:27:12:188
Grant!!;MD1;ASWMON20056 ;10.230.117.200;XS178693;2022/11/01;09:39:25:824
Grant!!;MD2;ASWMON20028 ;10.230.117.190;XS105877;2022/11/01;09:39:46:336
Grant!!;MD2;ASWMON20028 ;10.230.117.190;XS105877;2022/11/01;09:39:54:671
Detachment!!;MD2;ASWMON20028 ;10.230.117.190;XS105877;2022/11/01;09:40:07:421
Detachment!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/11/01;09:40:27:206
Detachment!!;MD1;ASWMON20056 ;10.230.117.200;XS178693;2022/11/01;09:40:46:112
Grant!!;AM2;ASWMON00017 ;10.230.117.215;XS052455;2022/11/01;09:41:21:869
